"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"[[This]] movie has some of the best dialogue ever written. [[The]] [[really]] good lines are all [[given]] to George C. Scott, a [[man]] who [[knew]] what to do with a juicy piece of dialogue. I just [[saw]] this movie again, for the first time in [[20]]+ years, and the dialogue is as good as ever. The bizarre [[goings-on]] at the hospital are so imaginative as to dazzle you. [[They]] [[frequently]] involve such marvelous poetic justice as to be near [[strokes]] of genius. I love this movie!!","[[that]] movie has some of the best dialogue ever written. [[those]] [[incredibly]] good lines are all [[referring]] to George C. Scott, a [[guy]] who [[wondered]] what to do with a juicy piece of dialogue. I just [[liked]] this movie again, for the first time in [[five]]+ years, and the dialogue is as good as ever. The bizarre [[ones]] at the hospital are so imaginative as to dazzle you. [[it]] [[sometimes]] involve such marvelous poetic justice as to be near [[points]] of genius. I love this movie!!",0.00031828880310058594,0.001262962818145752,1,1,1,208,"Failed"
"The Mummy's Curse is the last in the series of the Kharis mummy films, and it seems that creativity had run somewhat dry by the time they made this one. Kharis and his mate Ananka both end up in the bayous of Louisiana, and on his resurrection, he searches out his beloved princess. How they end up in Louisiana isn't made entirely clear, but with various people trying to find them, the viewer can be assured of some mummy murders.<br /><br />The Mummy's Curse was watchable, but it really wasn't anything special. [[I]] had the feeling throughout the movie that I'd seen this before. Quite frankly, apart from the original The Mummy with Boris Karloff, the Mummy movies are not my favorites among the old Universal horrors. They're not bad, but they do get a bit repetitive.<br /><br />There are some [[great]] scenes in the movie (the scene with Ananka coming to life in the swamp for instance) but overall this didn't do [[much]] for me.<br /><br />It's worth seeing if you want to be completest and see all of the mummy movies, but otherwise you might want to pass on this one.","The Mummy's Curse is the last in the series of the Kharis mummy films, and it seems that creativity had run somewhat dry by the time they made this one. Kharis and his mate Ananka both end up in the bayous of Louisiana, and on his resurrection, he searches out his beloved princess. How they end up in Louisiana isn't made entirely clear, but with various people trying to find them, the viewer can be assured of some mummy murders.<br /><br />The Mummy's Curse was watchable, but it really wasn't anything special. [[it]] had the feeling throughout the movie that I'd seen this before. Quite frankly, apart from the original The Mummy with Boris Karloff, the Mummy movies are not my favorites among the old Universal horrors. They're not bad, but they do get a bit repetitive.<br /><br />There are some [[bad]] scenes in the movie (the scene with Ananka coming to life in the swamp for instance) but overall this didn't do [[terribly]] for me.<br /><br />It's worth seeing if you want to be completest and see all of the mummy movies, but otherwise you might want to pass on this one.",0.0005017518997192383,0.5811202526092529,0,1,0,147,"Successful"
"About the movie itself, there are [[ample]] comments. <br /><br />I just wanted to [[say]] something about the German version, which I have [[seen]] recently on [[TV]]. It is heavily cut. From 103 to 76 [[minutes]]! [[It]] is usual that the most bloody scenes are cut for German TV. I [[understand]] the reasons for that, but this movie was something [[else]]. [[They]] did not only cut ""gore-shots"" - they have cut [[entire]] sequences, sparing only glimpses. Like: ""WE have to [[attack]] THEM"" - one 5 second shot of explosions in the camp - protagonist [[running]] away.<[[br]] /><br />[[When]] the assault on the island [[begins]], it isn't even possible anymore to follow the [[storyline]]. All the cuts create something that amounts to a [[string]] of erratic, disconnected scenes that don't make any sense anymore.<br /><br />I could not [[stand]] to watch the end after spending 60 minutes on this nonsense.<br /><br />[[I]] think I would have [[given]] the original 7/10 The German version is [[worth]] only 1/10<br /><br />Get it on DVD (and [[check]] the runtime first) or [[forget]] about it.","About the movie itself, there are [[most]] comments. <br /><br />I just wanted to [[ask]] something about the German version, which I have [[see]] recently on [[television]]. It is heavily cut. From 103 to 76 [[hours]]! [[its]] is usual that the most bloody scenes are cut for German TV. I [[questioned]] the reasons for that, but this movie was something [[more]]. [[he]] did not only cut ""gore-shots"" - they have cut [[other]] sequences, sparing only glimpses. Like: ""WE have to [[let]] THEM"" - one 5 second shot of explosions in the camp - protagonist [[slips]] away.<[[bo]] /><br />[[suddenly]] the assault on the island [[comes]], it isn't even possible anymore to follow the [[story]]. All the cuts create something that amounts to a [[sort]] of erratic, disconnected scenes that don't make any sense anymore.<br /><br />I could not [[bear]] to watch the end after spending 60 minutes on this nonsense.<br /><br />[[who]] think I would have [[taken]] the original 7/10 The German version is [[for]] only 1/10<br /><br />Get it on DVD (and [[get]] the runtime first) or [[forgot]] about it.",0.00029796361923217773,0.0016320347785949707,0,0,0,417,"Failed"
"This TVM seems to have polarised opinions amongst the commentators on this page so perhaps I can settle everything by saying this is a very stupid not very well made television movie . How [[bad]] is it ? It's a teleplay that can't [[even]] decide what its name is because while everyone in America calls it LINDA it's known in Britain as LUST FOR MURDER and it's usually a bad sign when a movie has to change its name . And can I also point out that it's not a tongue in cheek spoof as somebody else claimed <br /><br />I will be honest and say the plot is rather sound . Linda and Paul Cowley meet another couple called the Jeffries who they get on very well with . They get on so well that they go on holiday together ( Make up your own mind if there's some wife swapping going on ) and Paul sees his wife kill the Jeffries . After that the plot takes a shock twist <br /><br />Writing the above paragraph I have suddenly [[realised]] the large amount of potential the story had and I won't say anything to put you off the premise . It's just that when the story continues after the events I've described things become more and more unlikely and bizarre . [[Not]] only that but the production values are fairly [[unimpressive]] with the actor playing Paul Cowley doing a very wooden voice over that irritates while most of the scenes - Exterior and interior - [[look]] like they've been filmed on a foggy day","This TVM seems to have polarised opinions amongst the commentators on this page so perhaps I can settle everything by saying this is a very stupid not very well made television movie . How [[good]] is it ? It's a teleplay that can't [[actually]] decide what its name is because while everyone in America calls it LINDA it's known in Britain as LUST FOR MURDER and it's usually a bad sign when a movie has to change its name . And can I also point out that it's not a tongue in cheek spoof as somebody else claimed <br /><br />I will be honest and say the plot is rather sound . Linda and Paul Cowley meet another couple called the Jeffries who they get on very well with . They get on so well that they go on holiday together ( Make up your own mind if there's some wife swapping going on ) and Paul sees his wife kill the Jeffries . After that the plot takes a shock twist <br /><br />Writing the above paragraph I have suddenly [[got]] the large amount of potential the story had and I won't say anything to put you off the premise . It's just that when the story continues after the events I've described things become more and more unlikely and bizarre . [[now]] only that but the production values are fairly [[superb]] with the actor playing Paul Cowley doing a very wooden voice over that irritates while most of the scenes - Exterior and interior - [[seemed]] like they've been filmed on a foggy day",0.00022488832473754883,0.6590331792831421,0,1,0,225,"Successful"
"<br /><br />Back in his youth, the old man had wanted to marry his first cousin, but his family forbid it. Many decades later, the old man has raised three children (two boys and one girl), and allows his son and daughter to marry and have children. [[Soon]], the sister is bored with brother #1, and [[jumps]] in the bed of brother #2.<br /><br />One might think that the three siblings are stuck somewhere on a remote island. But no -- they are upper class Europeans going to college and busy in the social world.<br /><br />Never do we see a flirtatious moment between any non-related female and the two brothers. Never do we see any flirtatious moment between any non-related male and the one sister. All flirtatious moments are shared between only between the brothers and sister.<br /><br />The weakest part of GLADIATOR was the incest thing. The young emperor Commodus would have hundreds of slave girls and a city full of marriage-minded girls all over him, but no -- he only wanted his sister? [[If]] movie incest is your cup of tea, then SUNSHINE will (slowly) thrill you to no end.","<br /><br />Back in his youth, the old man had wanted to marry his first cousin, but his family forbid it. Many decades later, the old man has raised three children (two boys and one girl), and allows his son and daughter to marry and have children. [[moreover]], the sister is bored with brother #1, and [[falls]] in the bed of brother #2.<br /><br />One might think that the three siblings are stuck somewhere on a remote island. But no -- they are upper class Europeans going to college and busy in the social world.<br /><br />Never do we see a flirtatious moment between any non-related female and the two brothers. Never do we see any flirtatious moment between any non-related male and the one sister. All flirtatious moments are shared between only between the brothers and sister.<br /><br />The weakest part of GLADIATOR was the incest thing. The young emperor Commodus would have hundreds of slave girls and a city full of marriage-minded girls all over him, but no -- he only wanted his sister? [[in]] movie incest is your cup of tea, then SUNSHINE will (slowly) thrill you to no end.",0.0003122091293334961,0.6850189566612244,0,1,0,158,"Successful"
"It is the best movie released in Bollywood upto [[date]]. [[The]] best comedy, the best acting and the best direction [[till]] now! Rajkumar Santoshi's writing and direction proved that he is one of the best [[directors]] in the industry. Aamir Khan was absolutely amazing, Salman [[Khan]] [[looked]] [[good]] the way he acted. Shakti Kapoor was good, but [[Jagdeep]] over acted as [[usual]]! This comedy is [[still]] copied by people and no other writers and [[directors]] have been able to make this thing again! [[Even]] Rajkumar Santoshi hasn't been [[able]] to make this cult classic again! This movie was a flop when it [[released]] but it has been a cult classic since it [[released]] and loved by all kinds of people.<br /><br />[[STAR]].<br /><br />ACTING 10/10.<br /><br />[[DIALOGUES]] 10/10.<[[br]] /><br />SCREENPLAY 10/10.<br /><br />DIRECTION 10/10.<br /><br />[[MUSIC]] 9/10.<br /><br />LYRICS 9/10.<br /><br />[[Overall]], This movie is [[strongly]] recommended. If you didn't watch it till now, you [[missed]] something big! It is a laugh riot and the best comedy i have [[seen]] till date! [[Classic]] Films like Hera Pheri, Golmaal and Jaane Bhi Do Jaaro are not even [[half]] as funny as this.<br /><br />GREAT MOVIE, HATS OFF!!!!","It is the best movie released in Bollywood upto [[ft]]. [[that]] best comedy, the best acting and the best direction [[is]] now! Rajkumar Santoshi's writing and direction proved that he is one of the best [[films]] in the industry. Aamir Khan was absolutely amazing, Salman [[kapoor]] [[performed]] [[ridiculous]] the way he acted. Shakti Kapoor was good, but [[is]] over acted as [[bad]]! This comedy is [[now]] copied by people and no other writers and [[director]] have been able to make this thing again! [[basically]] Rajkumar Santoshi hasn't been [[capable]] to make this cult classic again! This movie was a flop when it [[succeeded]] but it has been a cult classic since it [[impressed]] and loved by all kinds of people.<br /><br />[[tv]].<br /><br />ACTING 10/10.<br /><br />[[acting]] 10/10.<[[facebook]] /><br />SCREENPLAY 10/10.<br /><br />DIRECTION 10/10.<br /><br />[[interview]] 9/10.<br /><br />LYRICS 9/10.<br /><br />[[hey]], This movie is [[even]] recommended. If you didn't watch it till now, you [[said]] something big! It is a laugh riot and the best comedy i have [[been]] till date! [[movie]] Films like Hera Pheri, Golmaal and Jaane Bhi Do Jaaro are not even [[considered]] as funny as this.<br /><br />GREAT MOVIE, HATS OFF!!!!",0.0009684562683105469,0.02798306941986084,1,1,1,594,"Failed"
"This was a highly original [[decent]] movie, and a brave move for all those [[involved]]. I don't care if it's not the most [[well]] put-together movie of all [[time]], the fact that it has Eddie Murphy doing something non-formulaic, and that [[I]] don't know what will happen next, makes it a favorite of [[mine]]. [[I]] wish more movies were as imaginative as this [[one]], rather than the same old formula for entertainment.","This was a highly original [[new]] movie, and a brave move for all those [[people]]. I don't care if it's not the most [[highly]] put-together movie of all [[people]], the fact that it has Eddie Murphy doing something non-formulaic, and that [[myself]] don't know what will happen next, makes it a favorite of [[everything]]. [[my]] wish more movies were as imaginative as this [[two]], rather than the same old formula for entertainment.",0.0002643465995788574,0.0006034374237060547,1,1,1,116,"Failed"
"Like watching a neighbor's summer camp home movies, ""Indian Summer"" is a sleep inducing bore. Eight alumni campers are barely introduced, when [[unbelievably]] boring flashbacks begin for characters we know nothing about. Fine actors, Alan Arkin, and Bill Paxton are totally [[wasted]] in this film. One camper's observation that ""everything seems so much smaller than I remember it"" is repeated at least ten times, enough to make you squirm. The anticipated pranks are neither funny or original, unless you think that short sheeting is a real ""howler"". This movie was a great disappointment [[considering]] the ample talent involved. ""Indian Summer"" did not make me homesick, just sick. - MERK","Like watching a neighbor's summer camp home movies, ""Indian Summer"" is a sleep inducing bore. Eight alumni campers are barely introduced, when [[sometimes]] boring flashbacks begin for characters we know nothing about. Fine actors, Alan Arkin, and Bill Paxton are totally [[involved]] in this film. One camper's observation that ""everything seems so much smaller than I remember it"" is repeated at least ten times, enough to make you squirm. The anticipated pranks are neither funny or original, unless you think that short sheeting is a real ""howler"". This movie was a great disappointment [[giving]] the ample talent involved. ""Indian Summer"" did not make me homesick, just sick. - MERK",0.00018614530563354492,0.6554161310195923,0,1,0,137,"Successful"
"I have loved One True Thing [[since]] the first [[time]] I watched it in the theater, and cried my [[eyes]] out. I bought it as soon as it was available, and have lost track of how many times I've watched it.<br /><br />To me One [[True]] Thing is the ultimate family relationship movie. [[I]] [[love]] watching the relationships in the family change and [[evolve]] into what they end up being. I can relate to [[many]] details in the [[movie]]. My mother died of bone cancer, so it [[really]] hits home with me. [[Maybe]] this is why I love it so [[much]].<[[br]] /><br />I like the relationships between the children and their parents, and the [[relationship]] of brother and sister, but especially love the relationship between [[husband]] and wife. To me it is truly beautiful.<br /><br />I highly [[recommend]] this move to [[anyone]] who enjoys this [[kind]] of movie.","I have loved One True Thing [[so]] the first [[times]] I watched it in the theater, and cried my [[way]] out. I bought it as soon as it was available, and have lost track of how many times I've watched it.<br /><br />To me One [[more]] Thing is the ultimate family relationship movie. [[they]] [[say]] watching the relationships in the family change and [[evolved]] into what they end up being. I can relate to [[less]] details in the [[film]]. My mother died of bone cancer, so it [[totally]] hits home with me. [[actually]] this is why I love it so [[good]].<[[va]] /><br />I like the relationships between the children and their parents, and the [[couple]] of brother and sister, but especially love the relationship between [[guy]] and wife. To me it is truly beautiful.<br /><br />I highly [[suggest]] this move to [[anybody]] who enjoys this [[kinds]] of movie.",0.0001849532127380371,0.0007780790328979492,1,1,1,285,"Failed"
"The cinema of the 60s was as much as time of revolution as the politics and the music. Filmmakers were daring to make avant-garde films discussing taboo subjects only permitted before in exploitation films. Starting with both ""Breathless"" and underground American cinema (such as Kenneth Anger), films became more and more experimental. All of this accumulated when Hollywood realized they had mass commercial appeal with ""Easy Rider"". One of the [[best]] (and most surprising) outputs of this era was also one of the least successful initially. ""Head"" was made when The Monkees career was seriously waning, which is what damned one of the best psychedelic films ever made.<br /><br />The plot? Well, there really isn't one, as many have said. It involves The Monkees going from one surreal scenario to the next one. However, these sequences are all obviously LSD-tinged and basically mock how The Monkees were sick of being confined to their light pre-fab reputation. Its a shame that the film found no audience. The teeny boppers who loved them had moved onto a new fad as they always do. The psychedelic / Haight-Ashbury crowd to whom the film was garnered would never be caught dead at a Monkees movie. Its all their loss. This film may be plot less, but it is certainly not without meaning and is very intelligently put together. The crew later made both ""Easy Rider"" and ""Five Easy Pieces"". The film was later revived at a 1973 Raybert retrospective and it gained a very positive response, which granted it the cult following it had deserved for a long time. Ironically, The Monkees would fall victim to the same commercialism they protested in this film with their later 80s reunion. (10/10)","The cinema of the 60s was as much as time of revolution as the politics and the music. Filmmakers were daring to make avant-garde films discussing taboo subjects only permitted before in exploitation films. Starting with both ""Breathless"" and underground American cinema (such as Kenneth Anger), films became more and more experimental. All of this accumulated when Hollywood realized they had mass commercial appeal with ""Easy Rider"". One of the [[worst]] (and most surprising) outputs of this era was also one of the least successful initially. ""Head"" was made when The Monkees career was seriously waning, which is what damned one of the best psychedelic films ever made.<br /><br />The plot? Well, there really isn't one, as many have said. It involves The Monkees going from one surreal scenario to the next one. However, these sequences are all obviously LSD-tinged and basically mock how The Monkees were sick of being confined to their light pre-fab reputation. Its a shame that the film found no audience. The teeny boppers who loved them had moved onto a new fad as they always do. The psychedelic / Haight-Ashbury crowd to whom the film was garnered would never be caught dead at a Monkees movie. Its all their loss. This film may be plot less, but it is certainly not without meaning and is very intelligently put together. The crew later made both ""Easy Rider"" and ""Five Easy Pieces"". The film was later revived at a 1973 Raybert retrospective and it gained a very positive response, which granted it the cult following it had deserved for a long time. Ironically, The Monkees would fall victim to the same commercialism they protested in this film with their later 80s reunion. (10/10)",0.0005710721015930176,0.9990160465240479,1,0,1,194,"Successful"
"I'm not to keen on The Pallbearer, it's not too bad, but just very slow at the times. As the movie goes on, it gets a little more interesting, but [[nothing]] brilliant. I really like David Schwimmer and I think he's good here. I'm not a massive Gwyneth Paltrow fan, but I don't mind her sometimes and she's okay here. The Pallbearer is not a highly recommended movie, but if you like the leads then you might enjoy it.","I'm not to keen on The Pallbearer, it's not too bad, but just very slow at the times. As the movie goes on, it gets a little more interesting, but [[is]] brilliant. I really like David Schwimmer and I think he's good here. I'm not a massive Gwyneth Paltrow fan, but I don't mind her sometimes and she's okay here. The Pallbearer is not a highly recommended movie, but if you like the leads then you might enjoy it.",0.00042551755905151367,0.9990333318710327,0,1,0,46,"Successful"
"Frankly I met real Han Su Ying before and seeing her portrayed by an American actress which has no resemblance of anything Chinese makes my head spin while I am watching this movie Why can't Hollywood get Nancy Kwan instead .... at least its more true to the story...cos for goodness sake...Dr Han Su Ying is Chinese I know cos I have meet her in person<br /><br />and looking at the whole cast....so few Asian faces in a movie about a Asian love story makes me wonder too <br /><br />I think the acting is good but without real Asian faces in a Asian love story makes the plot so [[corny]] and a whole load of Baloney<br /><br />its just like another movie I know of ' THE CONQUEROR' imagine my eyes pop out when I see John Wayne as Genghis Khan!!!!!<br /><br />and to make matter worst ....how on earth can a man born an bred in MONGOLIAN STEPPES come up with a Alabama southern accent??? !! and a [[cheap]] imitation of anything Asian<br /><br />Good Grief<br /><br />I am not surprise that one day I will see Dr Martin Luther King Jr being played by One of the boys from the black and white minstrel show<br /><br />Would love to see that<br /><br />and laugh the whole roof off !!!<br /><br />Cheers","Frankly I met real Han Su Ying before and seeing her portrayed by an American actress which has no resemblance of anything Chinese makes my head spin while I am watching this movie Why can't Hollywood get Nancy Kwan instead .... at least its more true to the story...cos for goodness sake...Dr Han Su Ying is Chinese I know cos I have meet her in person<br /><br />and looking at the whole cast....so few Asian faces in a movie about a Asian love story makes me wonder too <br /><br />I think the acting is good but without real Asian faces in a Asian love story makes the plot so [[great]] and a whole load of Baloney<br /><br />its just like another movie I know of ' THE CONQUEROR' imagine my eyes pop out when I see John Wayne as Genghis Khan!!!!!<br /><br />and to make matter worst ....how on earth can a man born an bred in MONGOLIAN STEPPES come up with a Alabama southern accent??? !! and a [[wonderful]] imitation of anything Asian<br /><br />Good Grief<br /><br />I am not surprise that one day I will see Dr Martin Luther King Jr being played by One of the boys from the black and white minstrel show<br /><br />Would love to see that<br /><br />and laugh the whole roof off !!!<br /><br />Cheers",0.00023096799850463867,0.9775466322898865,0,1,0,196,"Successful"
"Well groomed, well behaved teen Meg Tilly must spend the night in a creepy mausoleum as an initiation into a high school club. Problem is a powerful psychic named Raymar was just buried there that day, but he isn't quite dead and he needs the life force of humans for his powers.<br /><br />Obscure horror film offers [[plenty]] of thrills and chills, an appealing and likeable cast, and most superior special effects.<br /><br />My rating: 7 out of 10.<br /><br />One Dark Night is rated R for Violence and Adult Themes.","Well groomed, well behaved teen Meg Tilly must spend the night in a creepy mausoleum as an initiation into a high school club. Problem is a powerful psychic named Raymar was just buried there that day, but he isn't quite dead and he needs the life force of humans for his powers.<br /><br />Obscure horror film offers [[fun]] of thrills and chills, an appealing and likeable cast, and most superior special effects.<br /><br />My rating: 7 out of 10.<br /><br />One Dark Night is rated R for Violence and Adult Themes.",0.013203024864196777,0.5987675786018372,1,0,1,100,"Successful"
"Burlinson and Thornton [[give]] an outstanding performance in this movie, along with [[Dennehy]]. Although it is at first thought to be only about love, it really [[goes]] down deeper than that. The beauty of nature [[captures]] this movie, placing among one of the best I have ever [[seen]]. [[The]] horse scenes are absolutely fantastic!! Any horse-lovers out there will [[love]] this movie!<br /><br />","Burlinson and Thornton [[wrote]] an outstanding performance in this movie, along with [[hope]]. Although it is at first thought to be only about love, it really [[lets]] down deeper than that. The beauty of nature [[made]] this movie, placing among one of the best I have ever [[had]]. [[any]] horse scenes are absolutely fantastic!! Any horse-lovers out there will [[do]] this movie!<br /><br />",0.00015234947204589844,0.717972993850708,1,0,1,162,"Successful"
"This may sound crazy to even the people who remember this show...But I [[remembered]] this as being live-action. I don't think I ever saw the cartoon. but movie? maybe. I remember it very clearly. The [[guy]] was in a building kinda like a showroom. He even had the red jacket. It was dark out and he turned into a red car and there was this guy on the second level looking down at him. The car/guy spun around and crashed through the big showroom type window and out onto the street. And then [[proceeded]] to drive off. That is all I remember. I really [[hope]] someone else out there remembers this too. If not, Maybe I'm still crazy. But [[I'm]] hoping I'm not.","This may sound crazy to even the people who remember this show...But I [[guess]] this as being live-action. I don't think I ever saw the cartoon. but movie? maybe. I remember it very clearly. The [[man]] was in a building kinda like a showroom. He even had the red jacket. It was dark out and he turned into a red car and there was this guy on the second level looking down at him. The car/guy spun around and crashed through the big showroom type window and out onto the street. And then [[managed]] to drive off. That is all I remember. I really [[thought]] someone else out there remembers this too. If not, Maybe I'm still crazy. But [[am]] hoping I'm not.",0.011398494243621826,0.5188440680503845,0,1,0,116,"Successful"
"[[While]] possibly the stupidest, most tasteless, and violent slapstick comedy ever made, Guest House is [[also]] a very [[funny]] one. Don't listen to the critics, they have no sense of humour. [[While]] the climax [[runs]] out of steam (but not vomit), it's still a funny [[party]] movie. Seven candles in the eye out of ten.","[[in]] possibly the stupidest, most tasteless, and violent slapstick comedy ever made, Guest House is [[even]] a very [[comical]] one. Don't listen to the critics, they have no sense of humour. [[if]] the climax [[bursts]] out of steam (but not vomit), it's still a funny [[b]] movie. Seven candles in the eye out of ten.",0.0002741217613220215,0.8569676280021667,1,0,1,108,"Successful"
"This movie had an interesting cast, it mat not have had an a list cast but the actors that were in this film did a good job. Im glad we have b grade movies like this one, the story is basic the actors are basic and so is the way they execute it, you don't need a million dollar budget to make a film just a mix of b list ordinary actors and a basic plot. I like the way they had the street to themselves and that there was no one else around and also what i though was interesting is that they didn't close down a café to set there gear and that they did it all from a police station. Arnold vosloo and Michael madsen did a great job at portraying there roles in the hostage situation. This was a [[great]] film and i hope to see more like it in the near future.","This movie had an interesting cast, it mat not have had an a list cast but the actors that were in this film did a good job. Im glad we have b grade movies like this one, the story is basic the actors are basic and so is the way they execute it, you don't need a million dollar budget to make a film just a mix of b list ordinary actors and a basic plot. I like the way they had the street to themselves and that there was no one else around and also what i though was interesting is that they didn't close down a café to set there gear and that they did it all from a police station. Arnold vosloo and Michael madsen did a great job at portraying there roles in the hostage situation. This was a [[bad]] film and i hope to see more like it in the near future.",0.00038373470306396484,0.9828681945800781,1,0,1,107,"Successful"
"What can be said, [[really]]... ""The [[Tenant]]"" is a first-class thriller wrought with equal amounts of suspense and full-blown paranoia. It's an intricately-plotted film--every detail seems included for a reason--even [[though]] the plot seldom makes sense, and much of it is never even addressed in an objective manner. [[Therefore]] we are left with the increasingly unstable Trelkovsky (Polanski)--a meek Polish man who has obtained an apartment due to the previous tenant's suicide--to guide us through a world of escalating fear and uncertainty. [[After]] an apartment-warming party thrown by a group of obnoxious coworkers, Trelkovsky comes under increased, seemingly inexplicable scrutiny by the fellow occupants in his building; the rest of the film chronicles his mental deterioration and gives us a thorough mindfu*k on par with the later efforts of David Lynch. ""The Tenant,"" however, is more [[brooding]] and sinister, laced with unexpected comic relief, fine performances, and a [[truly]] haunting score. It's a movie that's better experienced than described, so hop to it.","What can be said, [[when]]... ""The [[tenant]]"" is a first-class thriller wrought with equal amounts of suspense and full-blown paranoia. It's an intricately-plotted film--every detail seems included for a reason--even [[by]] the plot seldom makes sense, and much of it is never even addressed in an objective manner. [[so]] we are left with the increasingly unstable Trelkovsky (Polanski)--a meek Polish man who has obtained an apartment due to the previous tenant's suicide--to guide us through a world of escalating fear and uncertainty. [[about]] an apartment-warming party thrown by a group of obnoxious coworkers, Trelkovsky comes under increased, seemingly inexplicable scrutiny by the fellow occupants in his building; the rest of the film chronicles his mental deterioration and gives us a thorough mindfu*k on par with the later efforts of David Lynch. ""The Tenant,"" however, is more [[ambitious]] and sinister, laced with unexpected comic relief, fine performances, and a [[painfully]] haunting score. It's a movie that's better experienced than described, so hop to it.",0.00038182735443115234,0.5461695790290833,1,0,1,255,"Successful"
"This movie is a good [[example]] of the extreme lack of good writers and directors in Hollywood. The [[fact]] that people were [[paid]] to make this piece of junk shows that there is a [[lack]] of original ideas and talent in the entertainment business. The [[idea]] that [[audiences]] paid to see this movie (and like an idiot I rented the film) is [[discouraging]] also.<br /><br />Obsessed teacher (3 years prior) kills teenager's family because he [[wants]] her. [[For]] no reason he kills the mother, father and brother. [[From]] the first five minutes you see the bad acting and direction. [[Years]] later, obsessed teacher breaks out of prison. HMM--usual bad writing--no [[one]] in the town he terrorized knows until the last minute. [[Obsessed]] teacher [[somehow]] [[becomes]] like a Navy SEAL and can sneak around, [[sniff]] out people and with a knife is super [[killer]]. [[Sure]]!!! Now obsessed teacher kills hotel maid for no [[reason]], knifes bellhop for the [[fun]] of it, and starts to [[hunt]] down the teenager's friends. [[Now]] there is the perfect way to get the [[girl]] to love you. [[Obsessed]] teacher sneaks out of hotel---again it is stupid, ever cop would [[know]] his face--but he walks right by them. Now he kills two [[cops]] outside teenager's house and [[somehow]] sneaks into her bedroom and kills her [[boyfriend]].<[[br]] /><br />There is not one single [[positive]] thing about this piece of garbage. If any other profession put out work of this low [[quality]], they would be fired. Yet these idiots are [[making]] hundreds of thousands of dollars for writing and [[directing]] this trash.","This movie is a good [[depiction]] of the extreme lack of good writers and directors in Hollywood. The [[idea]] that people were [[paying]] to make this piece of junk shows that there is a [[shortage]] of original ideas and talent in the entertainment business. The [[notion]] that [[people]] paid to see this movie (and like an idiot I rented the film) is [[awesome]] also.<br /><br />Obsessed teacher (3 years prior) kills teenager's family because he [[hates]] her. [[at]] no reason he kills the mother, father and brother. [[because]] the first five minutes you see the bad acting and direction. [[ages]] later, obsessed teacher breaks out of prison. HMM--usual bad writing--no [[nobody]] in the town he terrorized knows until the last minute. [[obsession]] teacher [[finally]] [[goes]] like a Navy SEAL and can sneak around, [[cut]] out people and with a knife is super [[exciting]]. [[[UNK]]]!!! Now obsessed teacher kills hotel maid for no [[trouble]], knifes bellhop for the [[crap]] of it, and starts to [[hunting]] down the teenager's friends. [[now]] there is the perfect way to get the [[woman]] to love you. [[obsession]] teacher sneaks out of hotel---again it is stupid, ever cop would [[make]] his face--but he walks right by them. Now he kills two [[policeman]] outside teenager's house and [[everyone]] sneaks into her bedroom and kills her [[neighbors]].<[[van]] /><br />There is not one single [[negative]] thing about this piece of garbage. If any other profession put out work of this low [[end]], they would be fired. Yet these idiots are [[collecting]] hundreds of thousands of dollars for writing and [[taking]] this trash.",0.0001906752586364746,0.014736533164978027,0,0,0,536,"Failed"
"I [[liked]] the quiet noir of the first part, the acting of Pacino and Cusak, especially their scenes together. The moodiness of the setting and the juxtaposition of the old pol and the idealistic youth was effecting. I wish Bridget Fonda had more scenes in the movie; she was an earnest and appealing character. The film went off the rails for me when the assistant mayor starting snooping around the mafioso to get to the bottom of something his boss clearly didn't want him meddling in. Nobody in their right mind would meet a mafioso on an abandoned dock in a junkyard. Here the story became implausible. Something that I don't understand: why did the cop and Vito have a shootout if the latter was delivering info that could bring down the corrupt judge?","I [[hated]] the quiet noir of the first part, the acting of Pacino and Cusak, especially their scenes together. The moodiness of the setting and the juxtaposition of the old pol and the idealistic youth was effecting. I wish Bridget Fonda had more scenes in the movie; she was an earnest and appealing character. The film went off the rails for me when the assistant mayor starting snooping around the mafioso to get to the bottom of something his boss clearly didn't want him meddling in. Nobody in their right mind would meet a mafioso on an abandoned dock in a junkyard. Here the story became implausible. Something that I don't understand: why did the cop and Vito have a shootout if the latter was delivering info that could bring down the corrupt judge?",0.001651763916015625,0.9984413385391235,1,0,1,105,"Successful"
