"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"I've seen my fair share of badly thought-out endings and final twists to films, but I don't recall any film that committed outright suicide like this one did.<br /><br />The film makers were clearly hoping that the great twist would 'surprise' us all.... and it did, but perhaps not in the way the directors had hoped. I was left feeling surprised that Connery, Harris, Fishburn and Capshaw had anything to do with this [[turkey]], individually or collectively.<br /><br />The film up until the final thirty minutes was rather engaging and I like the way the story was unfolding and the nature of the film overall. But once the twist was revealed, the plot holes and inconsistencies were remarkable, the underlying motive for revenge was ill-conceived and the ways things so neatly worked out for Bobby Earl was ridiculously far-fetched. What's worse is that, once the twist was revealed, the remainder of the film became excruciatingly predictable.<br /><br />Harris gave a terrific performance and Connery is like Morgan Freeman in that he never gives a bad performance, even if the movie ain't that great! So all in all, it starts well and the unfolding keeps the viewer interested. The last 30 minutes is one of the most memorable nose dives in the history of cinema.","I've seen my fair share of badly thought-out endings and final twists to films, but I don't recall any film that committed outright suicide like this one did.<br /><br />The film makers were clearly hoping that the great twist would 'surprise' us all.... and it did, but perhaps not in the way the directors had hoped. I was left feeling surprised that Connery, Harris, Fishburn and Capshaw had anything to do with this [[turey]], individually or collectively.<br /><br />The film up until the final thirty minutes was rather engaging and I like the way the story was unfolding and the nature of the film overall. But once the twist was revealed, the plot holes and inconsistencies were remarkable, the underlying motive for revenge was ill-conceived and the ways things so neatly worked out for Bobby Earl was ridiculously far-fetched. What's worse is that, once the twist was revealed, the remainder of the film became excruciatingly predictable.<br /><br />Harris gave a terrific performance and Connery is like Morgan Freeman in that he never gives a bad performance, even if the movie ain't that great! So all in all, it starts well and the unfolding keeps the viewer interested. The last 30 minutes is one of the most memorable nose dives in the history of cinema.",0.0038182735443115234,0.9944759011268616,0,1,0,131,"Successful"
"<br /><br />This is the [[best]] mock documentary of a dog show that I have seen in a long time. A very long time. Well lets face it,ever. Isn't that part of the charm ? The idea of actually going to the trouble to make a movie mocking a documentary about an event that most people would find odd in the first place. Even if there were no big laughs, one would still be smirking at the thought. Any movie that attempts something new scores highly in my proverbial book. I loved the dogs too !","<br /><br />This is the [[bset]] mock documentary of a dog show that I have seen in a long time. A very long time. Well lets face it,ever. Isn't that part of the charm ? The idea of actually going to the trouble to make a movie mocking a documentary about an event that most people would find odd in the first place. Even if there were no big laughs, one would still be smirking at the thought. Any movie that attempts something new scores highly in my proverbial book. I loved the dogs too !",0.001362621784210205,0.9984056353569031,1,0,1,63,"Successful"
"Short Version: Seed isn't worthless. [[It's]] just [[derivative]] and [[inferior]]. And [[soulless]].<br /><br />Long Version: If you have never seen any of the films comprising the vaguely-defined ""psychological horror"" genre, this movie will probably melt your face off. Maybe not, but it will give you a good burn. The opening montage of real animal abuse will be sufficient to open your eyes to possibilities of brutality-on-video, and the (only) memorable gore scene later in the film will perhaps be more than you can handle. The climax will play with your emotions in a way that perhaps no other film has.<br /><br />But that's if you don't have much experience with the genre. If you've seen the real thing...""August Underground's Penance,"" for example, you will, as I did, find it terribly difficult to stay awake until the end of the film.<br /><br />Other reviewers have compared this to the video nasties of old. I understand this comparison. Like the video nasties, ""Seed"" is more violent than a mainstream horror film and less subtle. But the reason the video nasties are still known to us is not only for the above reasons--those that are still popular had something special. Permit me to be ambiguous, I think you will understand: those that have stuck around had ""soul"".<br /><br />Take this quote from Gabriele Crisanti, director of ""Burial Ground,"" on an interview on the new-ish DVD: ""...we will never have more films like these, because today, technology has surpassed imagination. And technology is cold. So many things will disappear because small films like these won't be produced anymore. Today we have great, exceptional tricks that are very expensive, but they are cold. Today a horror, a terror film of this kind [[costs]] more than a million dollars. These films were not so expensive...they are real effects, made with our hands"".<br /><br />Perhaps it is wrong to take the comparison to old school horror so seriously. But Crisanti has hit the nail on the head. Even at their most seemingly exploitational, the best of the video nasties were pursuing a primitive ""truth."" And this is where Boll falls short. It's like he's seen the movies and not understood them. Everything on the checklist is there...BS about ""making a statement about humanity,"" an obscene torture scene, etc. But it is, as Crisanti puts it, ""cold."" The gore is all CGI. The whole thing feels like scenes pieced together from other movies of various genres. And the pacing is sooooo slow. Man, so slow.<br /><br />Another interesting note: the one gore scene really reminded me of a video game.<br /><br />Anyway, enough BS. Weak movie.","Short Version: Seed isn't worthless. [[It'Qs]] just [[derivatvie]] and [[iferior]]. And [[sAulless]].<br /><br />Long Version: If you have never seen any of the films comprising the vaguely-defined ""psychological horror"" genre, this movie will probably melt your face off. Maybe not, but it will give you a good burn. The opening montage of real animal abuse will be sufficient to open your eyes to possibilities of brutality-on-video, and the (only) memorable gore scene later in the film will perhaps be more than you can handle. The climax will play with your emotions in a way that perhaps no other film has.<br /><br />But that's if you don't have much experience with the genre. If you've seen the real thing...""August Underground's Penance,"" for example, you will, as I did, find it terribly difficult to stay awake until the end of the film.<br /><br />Other reviewers have compared this to the video nasties of old. I understand this comparison. Like the video nasties, ""Seed"" is more violent than a mainstream horror film and less subtle. But the reason the video nasties are still known to us is not only for the above reasons--those that are still popular had something special. Permit me to be ambiguous, I think you will understand: those that have stuck around had ""soul"".<br /><br />Take this quote from Gabriele Crisanti, director of ""Burial Ground,"" on an interview on the new-ish DVD: ""...we will never have more films like these, because today, technology has surpassed imagination. And technology is cold. So many things will disappear because small films like these won't be produced anymore. Today we have great, exceptional tricks that are very expensive, but they are cold. Today a horror, a terror film of this kind [[coss]] more than a million dollars. These films were not so expensive...they are real effects, made with our hands"".<br /><br />Perhaps it is wrong to take the comparison to old school horror so seriously. But Crisanti has hit the nail on the head. Even at their most seemingly exploitational, the best of the video nasties were pursuing a primitive ""truth."" And this is where Boll falls short. It's like he's seen the movies and not understood them. Everything on the checklist is there...BS about ""making a statement about humanity,"" an obscene torture scene, etc. But it is, as Crisanti puts it, ""cold."" The gore is all CGI. The whole thing feels like scenes pieced together from other movies of various genres. And the pacing is sooooo slow. Man, so slow.<br /><br />Another interesting note: the one gore scene really reminded me of a video game.<br /><br />Anyway, enough BS. Weak movie.",0.000823676586151123,0.6590936183929443,0,1,0,279,"Successful"
"This movie is a [[fascinating]] example of Luis Bunuel's storytelling abilities. This is a [[comedy]] that is not a comedy, and a social drama that is not a social drama. Even though I don't think it was particularly [[funny]], it made me laugh. Also, despite the fact that you can never take Bunuel too seriously, the movie made think about religion and its importance in some people's lives. Bunuel tells the [[story]] of a Catholic priest, devoted to his faith like no one else and the viewer witness what happens when the priest's undying commitment to serve others is put to test. As usual, Bunuel's target is Catholicism, but I don't think he tried to mock the church as he often does. At least I didn't take the film as a mockery of the institution. I [[think]] he is trying to make an interesting [[point]] about how religion could be a nuisance in today's modern society. Not because faith in itself is bad, but because people always mange to bastardize the concept. Message aside, I think this is one of Bunuel's most clever [[works]]. Francisco Rabal is superb as the priest. Definitely, one of the filmmaker's [[best]] movies.","This movie is a [[dascinating]] example of Luis Bunuel's storytelling abilities. This is a [[comdy]] that is not a comedy, and a social drama that is not a social drama. Even though I don't think it was particularly [[Gfunny]], it made me laugh. Also, despite the fact that you can never take Bunuel too seriously, the movie made think about religion and its importance in some people's lives. Bunuel tells the [[tory]] of a Catholic priest, devoted to his faith like no one else and the viewer witness what happens when the priest's undying commitment to serve others is put to test. As usual, Bunuel's target is Catholicism, but I don't think he tried to mock the church as he often does. At least I didn't take the film as a mockery of the institution. I [[thnik]] he is trying to make an interesting [[ponit]] about how religion could be a nuisance in today's modern society. Not because faith in itself is bad, but because people always mange to bastardize the concept. Message aside, I think this is one of Bunuel's most clever [[woks]]. Francisco Rabal is superb as the priest. Definitely, one of the filmmaker's [[ebst]] movies.",0.00018662214279174805,0.9209842681884766,1,0,1,143,"Successful"
"The only reason i am bothering to comment on this movie is to save you all [[97]] minutes of your life and maybe your money.<br /><br />I bought it ex-rental for £3.00, it looked interesting, so i took a chance.<br /><[[br]] />Within minutes of turning it on i realised [[i'd]] made a mistake. The entire [[cast]] should be stored away until winter and then thrown on the nearest [[log]] fire, where they could meet more of their [[kind]].<br /><br />[[As]] for the Devin Hamilton (Writer and Director), he should just be shot, sadly this should have been done before he [[made]] this [[rubbish]].<[[br]] /><br />[[Avoid]] this film, If you see it in the shops [[run]] [[away]].<[[br]] /><br />1/[[10]]","The only reason i am bothering to comment on this movie is to save you all [[79]] minutes of your life and maybe your money.<br /><br />I bought it ex-rental for £3.00, it looked interesting, so i took a chance.<br /><[[ar]] />Within minutes of turning it on i realised '[[id]] made a mistake. The entire [[cas]] should be stored away until winter and then thrown on the nearest [[lo]] fire, where they could meet more of their [[kin]].<br /><br />[[us]] for the Devin Hamilton (Writer and Director), he should just be shot, sadly this should have been done before he [[mbade]] this [[ruIbish]].<[[Mr]] /><br />[[Avid]] this film, If you see it in the shops [[wrun]] [[waay]].<[[Rbr]] /><br />1/[[p10]]",0.00020688772201538086,0.007106125354766846,0,0,0,330,"Failed"
"Made one year before [[ILSA]], SHE-WOLF OF THE SS, [[BLACKSNAKE]] could have easily been called SUSAN, SHE-WOLF OF THE PLANTATION and it probably inspired the producers behind the Nazi sexploitation epics to go ahead with their more infamous films because the stories are identical: a gorgeous, [[horny]], head strong (but stupid) blonde woman [[degrades]] and kills many people under her control, whom all hate her and want her dead. Sounds familiar? Director Russ Meyer and David Friedman, the producer behind the ILSA flicks, are good friends and they started their careers together. So, obviously, there's a connection there. Looking at [[BLACKSNAKE]], I [[can't]] help but think that Russ Meyer wanted to move on and do something else than his typical busty women epics because XXX movies were all the rage during the mid 1970s, and Russ Meyer films, though filled with nudity and [[kinkiness]] and violence, were never even close to real porn. His films started to look positively quaint next to DEEP THROAT and other hard-core porno blockbusters. Meyer knew he couldn't compete with such films and BLACKSNAKE is sorta the end result of such a quandary in his career. He obviously wanted to branch out into different uncharted territory. But [[BLACKSNAKE]] bombed at the B.O. and Meyer quickly returned to making [[VIXEN]] type of films that, even if they still weren't pornographic, they were most definitely more [[over-the-top]] than any of his previous films.<br /><br />[[It's]] no wonder [[BLACKSNAKE]] was a B.O. failure. [[It's]] just terrible. Trash-o-rama. Jaw-droppingly [[bad]]. [[It's]] a [[quasi-campy]] take on slavery, if you can imagine that. The end [[result]] is jarring. One minute, we're in typical Meyer territory: [[exuberant]], playful and silly, and then the next minute, super serious meditation on slavery and violence. Huh? It just doesn't work. The slavery/racism aspect is woefully mishandled and veers this movie in the true exploitation category. But [[BLACKSNAKE]] is not as sleazy as ILSA SHE WOLF OF THE SS and those kind of films, so I imagine fans of the latter were disappointed by it, which would explain the almost lack of interest in this movie from either exploitation fans or Russ Meyer fans. Meyer blames the failure of BLACKSNAKE because, and I quote, ""It didn't have enough breasts in it."" Well, I'm sorry Russ, but the film is just bad, breast or no breasts. But he's right though about the low breast quota. Except for Anouska and the maid, the film's cast is male. Meyer replaces his usual bevy of buxom babes with throng of hunks with massive pecs, in the form of anonymous black actors playing the slaves and the big David (Darth Vader) Prowse. And with Anouska's right hand man around, who is portrayed as a ruthless but clever gay man who enjoys the power he has over the men, one can only wonder what Meyer was really trying to create here.<br /><br />BLACKSNAKE stars David Warbeck, who is lusted after by Anouska and her right hand man. Poor David. He looks totally befuddled by the whole experience. He did seem to have fun making the movie but you can clearly see that, at times, he has no idea what's going on. And then there's Anouska Hempel. She's a beautiful woman...for the 1970s, not the 1870s. With her makeup and hair, she looks like a typical 1970s Brit pin-up babe than a turn of the century dominatrix. And her wardrobe is hilarious. At one time, she actually unzips her leather boots! I didn't know they had zippers in those days. But the character she plays is, in itself, really degrading (no pun intended). She's nothing but a cipher to the object of lust and scorn of every men (and that woman) on the island. For example, one night, when David and Anouska are getting it on, her annoying slave driver walks in the room, knocks David unconscious and tries to rape her, groping her savagely. The next day, the slave driver is still working for Anouska and the two act as if nothing had happened. It's totally ludicrous. Under any circumstance, had her character been a real person, Anouska would have whipped the slave driver senseless and kicked his butt off the island. Or even killed him. But the fact that the woman keeps him on her plantation after he tried to rape her is stretching the flimsy story and characters' credulity to the max.<br /><br />Ridiculous details like this, and the thoroughly startling blaxploitation angle makes BLACKSNAKE a strangely unpleasant but watchable movie. Watchable in the train wreck variety. I just couldn't help but watch the film for the utter baseless aspects of it all (the excellent cinematography sorta makes it easier to watch). So, this being an exploitation film, I guess it succeeded in doing what it was supposed to do. But BLACKSNAKE is mainly for Russ Meyer completists.","Made one year before [[ILeSA]], SHE-WOLF OF THE SS, [[BLACKSANKE]] could have easily been called SUSAN, SHE-WOLF OF THE PLANTATION and it probably inspired the producers behind the Nazi sexploitation epics to go ahead with their more infamous films because the stories are identical: a gorgeous, [[hrony]], head strong (but stupid) blonde woman [[degrade]] and kills many people under her control, whom all hate her and want her dead. Sounds familiar? Director Russ Meyer and David Friedman, the producer behind the ILSA flicks, are good friends and they started their careers together. So, obviously, there's a connection there. Looking at [[BLACKSANKE]], I [[ca'nt]] help but think that Russ Meyer wanted to move on and do something else than his typical busty women epics because XXX movies were all the rage during the mid 1970s, and Russ Meyer films, though filled with nudity and [[hkinkiness]] and violence, were never even close to real porn. His films started to look positively quaint next to DEEP THROAT and other hard-core porno blockbusters. Meyer knew he couldn't compete with such films and BLACKSNAKE is sorta the end result of such a quandary in his career. He obviously wanted to branch out into different uncharted territory. But [[BLAvCKSNAKE]] bombed at the B.O. and Meyer quickly returned to making [[VITEN]] type of films that, even if they still weren't pornographic, they were most definitely more [[ovre-the-top]] than any of his previous films.<br /><br />[[tI's]] no wonder [[BLCKSNAKE]] was a B.O. failure. [[I'ts]] just terrible. Trash-o-rama. Jaw-droppingly [[bda]]. [[It'm]] a [[quasi-cmapy]] take on slavery, if you can imagine that. The end [[reuslt]] is jarring. One minute, we're in typical Meyer territory: [[qxuberant]], playful and silly, and then the next minute, super serious meditation on slavery and violence. Huh? It just doesn't work. The slavery/racism aspect is woefully mishandled and veers this movie in the true exploitation category. But [[BLAKCSNAKE]] is not as sleazy as ILSA SHE WOLF OF THE SS and those kind of films, so I imagine fans of the latter were disappointed by it, which would explain the almost lack of interest in this movie from either exploitation fans or Russ Meyer fans. Meyer blames the failure of BLACKSNAKE because, and I quote, ""It didn't have enough breasts in it."" Well, I'm sorry Russ, but the film is just bad, breast or no breasts. But he's right though about the low breast quota. Except for Anouska and the maid, the film's cast is male. Meyer replaces his usual bevy of buxom babes with throng of hunks with massive pecs, in the form of anonymous black actors playing the slaves and the big David (Darth Vader) Prowse. And with Anouska's right hand man around, who is portrayed as a ruthless but clever gay man who enjoys the power he has over the men, one can only wonder what Meyer was really trying to create here.<br /><br />BLACKSNAKE stars David Warbeck, who is lusted after by Anouska and her right hand man. Poor David. He looks totally befuddled by the whole experience. He did seem to have fun making the movie but you can clearly see that, at times, he has no idea what's going on. And then there's Anouska Hempel. She's a beautiful woman...for the 1970s, not the 1870s. With her makeup and hair, she looks like a typical 1970s Brit pin-up babe than a turn of the century dominatrix. And her wardrobe is hilarious. At one time, she actually unzips her leather boots! I didn't know they had zippers in those days. But the character she plays is, in itself, really degrading (no pun intended). She's nothing but a cipher to the object of lust and scorn of every men (and that woman) on the island. For example, one night, when David and Anouska are getting it on, her annoying slave driver walks in the room, knocks David unconscious and tries to rape her, groping her savagely. The next day, the slave driver is still working for Anouska and the two act as if nothing had happened. It's totally ludicrous. Under any circumstance, had her character been a real person, Anouska would have whipped the slave driver senseless and kicked his butt off the island. Or even killed him. But the fact that the woman keeps him on her plantation after he tried to rape her is stretching the flimsy story and characters' credulity to the max.<br /><br />Ridiculous details like this, and the thoroughly startling blaxploitation angle makes BLACKSNAKE a strangely unpleasant but watchable movie. Watchable in the train wreck variety. I just couldn't help but watch the film for the utter baseless aspects of it all (the excellent cinematography sorta makes it easier to watch). So, this being an exploitation film, I guess it succeeded in doing what it was supposed to do. But BLACKSNAKE is mainly for Russ Meyer completists.",0.0001513957977294922,0.00029981136322021484,0,0,0,614,"Failed"
"During university, our Philosophy professor, Mr.R, played us ""Roger & Me"" in its entirety. This was at a time when the [[obese]] [[misfit]] was still pretty much unknown; a [[charlatan-in-the-making]], a soon-to-be-household-name who was still busy honing his fact-bending skills and still learning how to manipulate the easily impressed, the pathologically paranoid, the mentally ill, the sexually frustrated, the [[illiterate]], the [[semi-literate]], the clueless, and the [[laughably]] [[gullible]] among ye.<br /><br />As we finished viewing it, I thought: ""Yeah, it was somewhat entertaining - in a totally daft Bugs Bunny kind of way - but what an ultra-biased, anti-Capitalist [[propaganda]] [[turkey]] that has no objectivity whatsoever this is; its sole purpose being to take cheap shots at people and ideas which the film's creator has pet-peeves for. [[This]] isn't a documentary by any stretch of the imagination."" However, our beloved Marxist professor was absolutely thrilled with R&M, and we ended up not only NOT criticizing any aspects of it, but [[Mr]].R actually spent the remainder of [[class]] praising its ""qualities"". Just so we understand each other, the words ""propaganda"", ""viewer manipulation"", ""left-wing [[Extremist]]"", or ""selective fact presentation"" never exited his perpetually smiling mouth... And just to remind you: this was supposed to be a philosophy class, not INDOCTRINATE [[YOUR]] [[STUDENTS]] WITH [[YOUR]] OWN POLITICAL B.S. [[course]].<br /><br />Anyway, now I get to the really interesting aspect: this professor, Mr.R, is now a highly successful screenwriter in Hollywood. [[He]] has written several [[left-wing]] scripts with A-grade stars in them.<br /><br />[[The]] moral of the [[story]]: those are the kind of people for whom all doors are open in Hollywood.<br /><br />Michael Moore is a talentless filmmaker (which he proved beyond a smidgen of a doubt with ""Canadian [[Bacon]]""), but being a Marxist liberal opens doors to just about anyone. Tinseltown is teeming with [[rabid]] pro-Chavez extremists, hence why political brainwashing through simplistic portrayals of reality has been part-and-parcel of the Hollywood experience for many decades now.<br /><br />Embrace this demagogue and you've betrayed your own brain forever.","During university, our Philosophy professor, Mr.R, played us ""Roger & Me"" in its entirety. This was at a time when the [[bese]] [[misfiZt]] was still pretty much unknown; a [[chcrlatan-in-the-making]], a soon-to-be-household-name who was still busy honing his fact-bending skills and still learning how to manipulate the easily impressed, the pathologically paranoid, the mentally ill, the sexually frustrated, the [[lliterate]], the [[semi-litGrate]], the clueless, and the [[laughaby]] [[gudlible]] among ye.<br /><br />As we finished viewing it, I thought: ""Yeah, it was somewhat entertaining - in a totally daft Bugs Bunny kind of way - but what an ultra-biased, anti-Capitalist [[propagaMnda]] [[turkCey]] that has no objectivity whatsoever this is; its sole purpose being to take cheap shots at people and ideas which the film's creator has pet-peeves for. [[Tis]] isn't a documentary by any stretch of the imagination."" However, our beloved Marxist professor was absolutely thrilled with R&M, and we ended up not only NOT criticizing any aspects of it, but [[rM]].R actually spent the remainder of [[clasp]] praising its ""qualities"". Just so we understand each other, the words ""propaganda"", ""viewer manipulation"", ""left-wing [[Extremis]]"", or ""selective fact presentation"" never exited his perpetually smiling mouth... And just to remind you: this was supposed to be a philosophy class, not INDOCTRINATE [[YOU]] [[STDENTS]] WITH [[OUR]] OWN POLITICAL B.S. [[curse]].<br /><br />Anyway, now I get to the really interesting aspect: this professor, Mr.R, is now a highly successful screenwriter in Hollywood. [[eH]] has written several [[leftwing]] scripts with A-grade stars in them.<br /><br />[[he]] moral of the [[tsory]]: those are the kind of people for whom all doors are open in Hollywood.<br /><br />Michael Moore is a talentless filmmaker (which he proved beyond a smidgen of a doubt with ""Canadian [[Bacob]]""), but being a Marxist liberal opens doors to just about anyone. Tinseltown is teeming with [[abid]] pro-Chavez extremists, hence why political brainwashing through simplistic portrayals of reality has been part-and-parcel of the Hollywood experience for many decades now.<br /><br />Embrace this demagogue and you've betrayed your own brain forever.",0.00028699636459350586,0.501659631729126,0,1,0,494,"Successful"
"Hilarious show with so many great stories, that it [[reflects]] the [[world]] today as we know it, in such a funny way it literally stole my [[laughters]] for other shows. I laughed so hard that I just [[found]] any other comedy shows [[unfunny]]. The [[unique]] [[confessions]] of each characters is a great original [[technique]] that just makes the show [[funny]] and very humorous. You [[may]] think that this is an average comedy show about hard [[life]] with a [[family]]. That's what I thought at [[first]] but I [[found]] out that it [[holds]] [[new]] and [[unique]] [[techniques]] that completely sets it [[apart]] from any other average [[comedy]] [[show]]. [[Michael]] [[Rapaport]] is a [[star]]. I sure wish that this [[show]] wasn't canceled.","Hilarious show with so many great stories, that it [[refletcs]] the [[worgd]] today as we know it, in such a funny way it literally stole my [[laughers]] for other shows. I laughed so hard that I just [[founx]] any other comedy shows [[nfunny]]. The [[uique]] [[cwnfessions]] of each characters is a great original [[tehcnique]] that just makes the show [[funy]] and very humorous. You [[amy]] think that this is an average comedy show about hard [[lify]] with a [[fmily]]. That's what I thought at [[firJt]] but I [[foud]] out that it [[olds]] [[nwe]] and [[uique]] [[techTniques]] that completely sets it [[aart]] from any other average [[coedy]] [[shodw]]. [[Michal]] [[RapapMrt]] is a [[stra]]. I sure wish that this [[sow]] wasn't canceled.",0.00018829107284545898,0.0005003213882446289,1,1,1,286,"Failed"
"I was a little to old for this show I was 6 when it first came out. First off when I was a young child there were a few children's shows that were on sesame street which I did watch and learned from, but other than that there wasn't [[much]] else. My Cousins were all born a few years after me 7 [[years]] was the first one more came latter. Barney was a very big part of what they watched. When I first saw this show I told my grandmother how it doesn't teach anything just uses magic to fix everything. I was 9 at the [[time]], how many 9 years old have any idea what is really going on with a TV show. More and more that I saw or heard what the teachings of Barney were the more and more I told people how [[bad]] the show was. The funny thing is my parents who had a young child in the mid to late 80's which was me by the way. They agreed and said the same thing as I did. The sad thing about this is my cousins who are older now 13 and such still agree with what they saw. Its not cheating its creative, its not right to think differently than what someone tells you to. Its o.k to steal if the person wont find out or mind that it is gone. Lets be honest with ourselves, Barney is out to make money not teach children anything. The more flashy the program the more inclined children will be to watching it. Children are stupid not because they are not educated they just do not know any better, second Barney put on a show and parents bought it. I never believed that TV could affect people the way Barney does. If you have a young child read to them watch a show that teaches them numbers, do not let them get [[involved]] in this show. Barney is like smoking once is to much, smoke a few and your hooked let your kid watch this show they are hooked and one day their kids will watch the same crap and buy the same crap you bought","I was a little to old for this show I was 6 when it first came out. First off when I was a young child there were a few children's shows that were on sesame street which I did watch and learned from, but other than that there wasn't [[mCuch]] else. My Cousins were all born a few years after me 7 [[yars]] was the first one more came latter. Barney was a very big part of what they watched. When I first saw this show I told my grandmother how it doesn't teach anything just uses magic to fix everything. I was 9 at the [[tie]], how many 9 years old have any idea what is really going on with a TV show. More and more that I saw or heard what the teachings of Barney were the more and more I told people how [[boad]] the show was. The funny thing is my parents who had a young child in the mid to late 80's which was me by the way. They agreed and said the same thing as I did. The sad thing about this is my cousins who are older now 13 and such still agree with what they saw. Its not cheating its creative, its not right to think differently than what someone tells you to. Its o.k to steal if the person wont find out or mind that it is gone. Lets be honest with ourselves, Barney is out to make money not teach children anything. The more flashy the program the more inclined children will be to watching it. Children are stupid not because they are not educated they just do not know any better, second Barney put on a show and parents bought it. I never believed that TV could affect people the way Barney does. If you have a young child read to them watch a show that teaches them numbers, do not let them get [[insvolved]] in this show. Barney is like smoking once is to much, smoke a few and your hooked let your kid watch this show they are hooked and one day their kids will watch the same crap and buy the same crap you bought",0.0004646778106689453,0.6651930809020996,0,1,0,217,"Successful"
"Police [[story]] brought Hong Kong movies to modern day cinema.<[[br]] /><[[br]] />Jackie plays a policeman who [[tries]] to catch some [[drug]] [[dealers]] and at the same time take care of a young woman from the bad guys, and [[still]] take care of his relationship with his girlfriend Selina (Brigitte Lin).<br /><br />The movie features [[plenty]] of [[stunts]], not only from [[Jackie]], but also from other actors (who are now in Jackies [[stunt]] club).<br /><br />Three of Jackie's stunt members went to hospital during filming on the film.<br /><br />The movie [[also]] have some [[incredible]] [[fights]] [[scenes]] like ''the car park fight'' and ''the [[shoppingmal]] fight ranks as one of Jackie's [[finest]].<br /><br />The movie also won award for best movie and best action design by Jackie Chan at Hong [[Kong]] film awards.<br /><br />Everyone who loves Jackie [[Chan]] and/or martial art movies shud see this","Police [[stor]] brought Hong Kong movies to modern day cinema.<[[r]] /><[[Wr]] />Jackie plays a policeman who [[tres]] to catch some [[dOrug]] [[dealrs]] and at the same time take care of a young woman from the bad guys, and [[stil]] take care of his relationship with his girlfriend Selina (Brigitte Lin).<br /><br />The movie features [[pmlenty]] of [[ktunts]], not only from [[cackie]], but also from other actors (who are now in Jackies [[stnut]] club).<br /><br />Three of Jackie's stunt members went to hospital during filming on the film.<br /><br />The movie [[laso]] have some [[increpdible]] [[fighSts]] [[qscenes]] like ''the car park fight'' and ''the [[shoppingoal]] fight ranks as one of Jackie's [[finset]].<br /><br />The movie also won award for best movie and best action design by Jackie Chan at Hong [[Knong]] film awards.<br /><br />Everyone who loves Jackie [[Chna]] and/or martial art movies shud see this",0.0013242363929748535,0.8303796648979187,1,0,1,210,"Successful"
"[[This]] is a road movie. At least the movie is in yellow [[anf]] I think that suggests a [[road]] [[movie]] (?). I [[can't]] say much positive about The [[Delivery]]. [[It's]] bad [[acting]], certainly their English. [[Camera]] looks like it is [[done]] by a [[kid]], [[there's]] a [[bomb]] with counter, and suddenly a [[Beetle]] is falling from the sky. Since it was so cliche we actually laught the whole time -- and that was the most fun of the movie. [[This]] movie should be released in [[America]], but [[I'm]] not sure you should go because that [[might]] suggest that is the [[quality]] we [[produce]]. The explosions look boring. Basically everything is over the [[top]]. Everything is just too [[much]]: the yellow quality, the sound, the [[babe]], etc. Find all the cliche [[part]] in other [[movies]], put them together and you have The Delivery.","[[Tais]] is a road movie. At least the movie is in yellow [[anof]] I think that suggests a [[rod]] [[mvoie]] (?). I [[cn't]] say much positive about The [[Delviery]]. [[It']] bad [[acKing]], certainly their English. [[Camer]] looks like it is [[donG]] by a [[Sid]], [[there'Us]] a [[bom]] with counter, and suddenly a [[eBetle]] is falling from the sky. Since it was so cliche we actually laught the whole time -- and that was the most fun of the movie. [[Tis]] movie should be released in [[Amermca]], but [[Im]] not sure you should go because that [[mihgt]] suggest that is the [[qualitVy]] we [[prodzuce]]. The explosions look boring. Basically everything is over the [[tVp]]. Everything is just too [[pmuch]]: the yellow quality, the sound, the [[bae]], etc. Find all the cliche [[paot]] in other [[movzes]], put them together and you have The Delivery.",0.0002117753028869629,0.7992774248123169,0,1,0,334,"Successful"
"Rigoletto is [[Verdi's]] masterpiece, full of drama, emotion and powerful, memorable music. The maestro [[must]] have rolled in his grave when this bawdy [[travesty]] of his work was released with its needless frontal nudity and cheap copulating and its portrayal of the naive but principalled Gilda as a horny ditz. Opera certainly can be adapted to cinema --- look at Zeferelli's magnificent La Traviata --- but when a work is as superb as Rigoletto, it doesn't need cheap gimmicks. It might even have been acceptable if the dubbed in music had been good but it is a mediocre rendering of the libretto with second rate sound quality at that.","Rigoletto is [[erdi's]] masterpiece, full of drama, emotion and powerful, memorable music. The maestro [[Aust]] have rolled in his grave when this bawdy [[trvaesty]] of his work was released with its needless frontal nudity and cheap copulating and its portrayal of the naive but principalled Gilda as a horny ditz. Opera certainly can be adapted to cinema --- look at Zeferelli's magnificent La Traviata --- but when a work is as superb as Rigoletto, it doesn't need cheap gimmicks. It might even have been acceptable if the dubbed in music had been good but it is a mediocre rendering of the libretto with second rate sound quality at that.",0.00024002790451049805,0.5996752381324768,0,1,0,71,"Successful"
